rowNo,type,stim1,stimFormat,ITI,key,keyboard,random,head,body,responseType,responseOptions,pageBreak,fixation,subjectGroup,cursor,required,identity condition,Time,time_block,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,calibration,id,age,gender,ethnicity,duration_s
25,test,DV_190_C2_190_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.69,243830,s,1244,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
12,test,C2_291_DV_291_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.68,247471,l,2850,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
54,test,C2_076_DV_079_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.69,249413,l,1155,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
26,test,C2_260_DV_260_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.69,251614,s,1405,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
33,test,C2_290_DV_290_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.68,254733,s,2322,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
21,test,C2_271_DV_271_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.69,257037,s,1506,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
27,test,C2_105_DV_105_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.68,259062,s,1227,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
62,test,C2_077_DV_133_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.68,262158,l,2306,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
48,test,C2_023_DV_304_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.68,264565,l,1609,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
37,test,C2_035_DV_019_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.68,267238,l,1880,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
11,test,C2_294_DV_294_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.68,270031,s,2004,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
41,test,DV_044_C2_240_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.68,272261,l,1431,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
30,test,C2_071_DV_071_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.69,274783,s,1733,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
28,test,DV_200_C2_200_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.68,277429,s,1862,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
47,test,DV_067_C2_057_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.68,279534,l,1313,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
14,test,C2_142_DV_142_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.69,281813,s,1491,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
20,test,C2_146_DV_146_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.68,285365,l,2758,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
50,test,C2_095_DV_229_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.69,287509,l,1348,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
10,test,DV_118_C2_118_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.68,291359,s,3061,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
60,test,C2_037_DV_030_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.68,293399,l,1247,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
43,test,C2_222_DV_204_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.69,296046,l,1859,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
38,test,C2_009_DV_033_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.68,299550,s,2711,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
23,test,DV_062_C2_062_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.69,301694,s,1352,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
8,test,C2_032_DV_032_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.69,303885,s,1389,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
34,test,DV_059_C2_055_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.69,305981,l,1301,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
57,test,C2_051_DV_238_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.69,307925,l,1159,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
45,test,C2_070_DV_128_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.68,310269,l,1551,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
7,test,C2_053_DV_053_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.69,312198,s,1127,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
56,test,C2_289_DV_039_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.69,314949,l,1961,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
32,test,C2_140_DV_140_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.69,316686,s,943,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
15,test,C2_112_DV_112_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.69,318806,s,1329,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
24,test,C2_131_DV_131_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.68,320750,s,1155,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
52,test,C2_174_DV_183_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.68,322925,l,1378,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
4,test,DV_002_C2_002_00,.jpg,800,s,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,present,1,801,48,16.69,325102,s,1386,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
53,test,DV_129_C2_199_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.69,327831,l,1929,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
55,test,DV_299_C2_111_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.68,329989,l,1368,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
36,test,C2_012_DV_245_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.69,333109,l,2319,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
44,test,C2_092_DV_227_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.69,335757,l,1847,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
35,test,C2_038_DV_081_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.68,338335,s,1789,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
40,test,DV_203_C2_277_00,.jpg,800,l,s l,1,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,present,1,801,48,16.69,342015,l,2883,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
64,form,NA,NA,NA,NA,NA,NA,How stressed did you feel during the previous task?,"-10 being completely relaxed, 0 being neither relaxed nor stressed, and +10 being extremely stressed",slider,-10_10_1,1,NA,1,NA,1,NA,present,NA,801,NA,NA,356582,0,14029,0,0,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
69,test,C2_045_DV_045_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.68,367831,s,6593,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
115,test,DV_215_C2_050_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.68,373302,l,4673,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
109,test,C2_246_DV_160_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.69,379143,l,5043,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
116,test,DV_219_C2_135_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.68,384471,s,4531,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
88,test,C2_153_DV_153_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.68,387709,s,2448,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
75,test,DV_103_C2_103_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.69,391021,s,2523,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
100,test,DV_052_C2_264_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.69,394989,l,3172,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
92,test,DV_027_C2_027_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.69,397503,s,1714,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
94,test,C2_257_DV_257_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.68,401703,s,3412,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
70,test,C2_302_DV_302_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.68,403637,s,1143,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
80,test,DV_046_C2_046_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.68,406221,s,1790,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
83,test,C2_256_DV_256_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.69,408438,s,1421,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
99,test,C2_031_DV_083_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.69,410983,s,1747,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
93,test,C2_194_DV_194_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.68,412991,s,1220,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
68,test,C2_014_DV_014_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.68,414671,s,881,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
90,test,DV_147_C2_147_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.68,416719,s,1261,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
74,test,DV_087_C2_087_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.68,418454,s,944,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
114,test,DV_208_C2_206_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.68,421549,l,2304,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
86,test,DV_141_C2_141_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.68,426125,s,3777,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
122,test,DV_094_C2_022_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.69,428590,l,1671,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
97,test,DV_091_C2_211_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.68,430717,l,1328,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
101,test,DV_024_C2_085_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.68,432935,l,1428,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
111,test,C2_218_DV_109_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.68,434718,l,992,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
121,test,C2_139_DV_120_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.69,437943,l,2431,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
107,test,C2_171_DV_185_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.68,440239,s,1507,0,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
73,test,DV_167_C2_167_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.68,442037,s,1004,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
81,test,C2_207_DV_207_00,.jpg,800,s,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Match,absent,2,801,48,16.69,443894,s,1058,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
117,test,DV_170_C2_270_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.69,446534,l,1846,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
113,test,C2_261_DV_201_00,.jpg,800,l,s l,2,NA,NA,NA,NA,NA,ITI,1,hide,NA,Mismatch,absent,2,801,48,16.69,449351,l,2027,1,NA,Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-05_11:08:56,2024-02-05_11:08:56,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.62,OJ55,27,woman,White,551.311
